Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
203,1729179576671,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,78,77,79,74,74,35,35,50,4.761904716491699,35,5,45,5,45,0,42.105262756347656,4.761904716491699,57.142860412597656,4.761904716491699,54.9201774597168,17179869184,4294967296,11812409344,3311140864
204,1729179576874,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,78,77,79,74,74,35,35,60.000003814697266,0,25,0,45,0,40,5,33.333335876464844,0,26.3157901763916,0,54.9201774597168,17179869184,4294967296,11812409344,3311140864
201,1729179577079,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,78,77,79,74,74,35,35,45,0,25,0,25,0,36.3636360168457,0,35,0,33.333335876464844,0,54.9201774597168,17179869184,4294967296,11724341248,3311140864
204,1729179577280,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,78,77,79,74,74,35,35,65,9.090909004211426,28.571430206298828,0,35,0,36.842105865478516,5,35,0,28.571430206298828,4.761904716491699,54.9201774597168,17179869184,4294967296,11732062208,3311140864
204,1729179577485,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,80,76,79,73,75,35,35,40,0,30.000001907348633,0,28.571430206298828,4.761904716491699,25,0,66.66667175292969,0,15.000000953674316,0,54.9201774597168,17179869184,4294967296,11756036096,3311140864
204,1729179577689,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,80,76,79,73,75,35,35,14.285715103149414,0,4.761904716491699,0,10,0,38.095237731933594,0,40,0,35,0,50.55910873413086,17179869184,4294967296,11755323392,3311140864
200,1729179577894,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,80,76,79,73,75,35,35,33.333335876464844,0,33.333335876464844,8.69565200805664,33.333335876464844,0,15.000000953674316,4.761904716491699,33.333335876464844,4.545454502105713,35,4.761904716491699,50.55910873413086,17179869184,4294967296,11752595456,3311140864
202,1729179578095,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,80,76,79,73,75,35,35,42.105262756347656,0,30.000001907348633,0,40,0,45,0,52.6315803527832,0,40,0,50.55910873413086,17179869184,4294967296,11748392960,3311140864
202,1729179578298,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,80,76,79,73,75,35,35,55,0,30.000001907348633,0,47.36842346191406,0,45,0,50,4.761904716491699,42.85714340209961,0,50.55910873413086,17179869184,4294967296,11763978240,3311140864
199,1729179578501,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,77,73,77,74,72,35,35,52.38095474243164,5,26.3157901763916,4.761904716491699,52.38095474243164,9.090909004211426,42.85714340209961,4.761904716491699,42.85714340209961,4.761904716491699,40,5,50.55910873413086,17179869184,4294967296,11753807872,3311140864
202,1729179578701,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,77,73,77,74,72,35,35,47.36842346191406,0,42.85714340209961,5,55,0,45,5,40,0,45,5,53.96980285644531,17179869184,4294967296,11740536832,3311140864
203,1729179578904,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,77,73,77,74,72,35,35,25,0,50,0,40,0,20,0,15.000000953674316,0,20,4.761904716491699,53.96980285644531,17179869184,4294967296,11740536832,3311140864
200,1729179579108,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,77,73,77,74,72,35,35,52.38095474243164,4.761904716491699,33.333335876464844,0,38.095237731933594,4.761904716491699,40,0,35,4.761904716491699,30.000001907348633,0,53.96980285644531,17179869184,4294967296,11741405184,3311140864
204,1729179579310,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,77,73,77,74,72,35,35,35,0,30.000001907348633,0,31.57894515991211,0,42.105262756347656,4.761904716491699,35,0,25,0,53.96980285644531,17179869184,4294967296,11741356032,3311140864
204,1729179579514,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,76,74,76,72,72,35,35,42.105262756347656,0,10.526315689086914,0,30.000001907348633,0,33.333335876464844,0,33.333335876464844,0,45,4.761904716491699,53.96980285644531,17179869184,4294967296,11741282304,3311140864
199,1729179579719,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,76,74,76,72,72,35,35,27.272727966308594,0,9.090909004211426,4.761904716491699,18.18181800842285,0,23.809524536132813,0,47.36842346191406,4.761904716491699,33.333335876464844,0,42.8548698425293,17179869184,4294967296,11733848064,3311140864
200,1729179579919,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,76,74,76,72,72,35,35,42.105262756347656,0,25,0,36.842105865478516,0,25,0,25,0,30.000001907348633,0,42.8548698425293,17179869184,4294967296,11733897216,3311140864
204,1729179580120,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,76,74,76,72,72,35,35,40,4.761904716491699,26.3157901763916,0,20,0,50,0,23.809524536132813,0,25,4.761904716491699,42.8548698425293,17179869184,4294967296,11733835776,3311140864
199,1729179580325,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,73,74,79,72,35,35,40,0,20,0,30.000001907348633,0,30.000001907348633,0,38.095237731933594,0,35,0,42.8548698425293,17179869184,4294967296,11728060416,3311140864
201,1729179580525,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,73,74,79,72,35,35,28.571430206298828,0,28.571430206298828,0,38.095237731933594,0,21.052631378173828,5,26.3157901763916,5,23.809524536132813,0,42.8548698425293,17179869184,4294967296,11728060416,3311140864
202,1729179580726,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,73,74,79,72,35,35,36.842105865478516,0,0,0,5.263157844543457,4.761904716491699,38.095237731933594,0,10,0,40,0,38.96741485595703,17179869184,4294967296,11728060416,3311140864
204,1729179580929,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,73,74,79,72,35,35,40.90909194946289,0,47.619049072265625,0,25,0,20,0,30.000001907348633,0,15.789472579956055,0,38.96741485595703,17179869184,4294967296,11728060416,3311140864
201,1729179581134,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,73,74,79,72,35,35,31.57894515991211,4.761904716491699,15.000000953674316,4.761904716491699,30.000001907348633,4.761904716491699,52.38095474243164,0,38.095237731933594,4.761904716491699,23.809524536132813,4.761904716491699,38.96741485595703,17179869184,4294967296,11723948032,3311140864
200,1729179581335,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,79,74,79,75,74,35,35,40,0,20,4.761904716491699,33.333335876464844,0,20,0,30.000001907348633,0,26.3157901763916,0,38.96741485595703,17179869184,4294967296,11723755520,3311140864
200,1729179581536,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,79,74,79,75,74,35,35,28.571430206298828,0,35,0,45,0,35,0,40,0,18.18181800842285,0,38.96741485595703,17179869184,4294967296,11725791232,3311140864
204,1729179581737,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,79,74,79,75,74,35,35,40,0,19.047618865966797,0,30.000001907348633,0,30.000001907348633,4.761904716491699,50,0,40,0,41.71144104003906,17179869184,4294967296,11725811712,3311140864
200,1729179581942,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,79,74,79,75,74,35,35,50,0,15.000000953674316,0,25,0,38.095237731933594,0,20,0,19.047618865966797,0,41.71144104003906,17179869184,4294967296,11726327808,3311140864
200,1729179582142,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,79,74,79,75,74,35,35,20,0,20,0,20,0,42.105262756347656,0,9.523809432983398,0,15.789472579956055,0,41.71144104003906,17179869184,4294967296,11725905920,3311140864
201,1729179582343,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,78,75,76,73,73,35,35,65,5,50,9.523809432983398,55,4.761904716491699,55,5,55,5,50,9.523809432983398,41.71144104003906,17179869184,4294967296,11729985536,3311140864
202,1729179582545,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,78,75,76,73,73,35,35,60.000003814697266,0,52.38095474243164,0,52.38095474243164,9.523809432983398,50,5,42.105262756347656,5,45,0,49.61207580566406,17179869184,4294967296,11729256448,3311140864
201,1729179582749,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,78,75,76,73,73,35,35,52.38095474243164,9.090909004211426,30.000001907348633,5,47.36842346191406,0,50,5,42.85714340209961,4.761904716491699,35,5,49.61207580566406,17179869184,4294967296,11728994304,3311140864
204,1729179582950,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,78,75,76,73,73,35,35,35,0,30.000001907348633,0,28.571430206298828,0,50,0,25,0,20,0,49.61207580566406,17179869184,4294967296,11697778688,3311140864
200,1729179583154,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,78,75,76,73,73,35,35,47.36842346191406,0,35,4.761904716491699,45,0,66.66667175292969,0,45,0,42.85714340209961,0,49.61207580566406,17179869184,4294967296,11697795072,3311140864
203,1729179583355,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,77,77,76,74,73,35,35,52.38095474243164,4.761904716491699,25,0,42.105262756347656,4.761904716491699,42.85714340209961,0,45,5,21.052631378173828,5,49.61207580566406,17179869184,4294967296,11696365568,3311140864
202,1729179583559,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,77,77,76,74,73,35,35,35,0,35,0,30.000001907348633,0,36.842105865478516,4.761904716491699,38.095237731933594,0,33.333335876464844,0,45.94118881225586,17179869184,4294967296,11696447488,3311140864
202,1729179583762,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,77,77,76,74,73,35,35,47.36842346191406,0,25,0,47.619049072265625,0,35,0,26.3157901763916,0,20,0,45.94118881225586,17179869184,4294967296,11697266688,3311140864
201,1729179583965,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,77,77,76,74,73,35,35,42.85714340209961,0,15.000000953674316,4.761904716491699,35,0,45,0,47.619049072265625,0,40,4.761904716491699,45.94118881225586,17179869184,4294967296,11701161984,3311140864
199,1729179584167,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,77,77,76,74,73,35,35,50,0,30.000001907348633,4.761904716491699,35,0,28.571430206298828,0,25,5,40,0,45.94118881225586,17179869184,4294967296,11737669632,3311140864
197,1729179584370,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,77,73,76,74,73,35,35,65,5,61.904762268066406,5.263157844543457,57.142860412597656,9.523809432983398,60.000003814697266,9.523809432983398,57.894737243652344,5,50,9.523809432983398,45.94118881225586,17179869184,4294967296,11729080320,3311140864
204,1729179584568,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,77,73,76,74,73,35,35,52.6315803527832,0,42.105262756347656,4.761904716491699,47.36842346191406,0,52.6315803527832,0,45,5,45,0,46.02870178222656,17179869184,4294967296,11730329600,3311140864
211,1729179584772,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,77,73,76,74,73,35,35,52.38095474243164,4.761904716491699,28.571430206298828,0,42.85714340209961,0,52.38095474243164,0,33.333335876464844,4.761904716491699,28.571430206298828,0,46.02870178222656,17179869184,4294967296,11739865088,3311140864
198,1729179584985,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,77,73,76,74,73,35,35,71.42857360839844,50,57.142860412597656,50,65,47.619049072265625,75,47.619049072265625,59.09090805053711,45,60.000003814697266,45.45454788208008,46.02870178222656,17179869184,4294967296,11733704704,3311140864
195,1729179585190,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,77,73,76,74,73,35,35,95,76.19047546386719,85.71428680419922,70,90.47618865966797,71.42857360839844,86.36363983154297,70,80,76.19047546386719,85.71428680419922,75,46.02870178222656,17179869184,4294967296,11732140032,3311140864
199,1729179585386,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,74,76,72,88,35,35,30.000001907348633,10,61.11111068725586,10,35,5.263157844543457,57.894737243652344,9.523809432983398,30.000001907348633,5,20,10,46.02870178222656,17179869184,4294967296,11730558976,3311140864
199,1729179585586,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,74,76,72,88,35,35,45,0,71.42857360839844,0,36.842105865478516,4.761904716491699,40,0,31.57894515991211,0,94.73684692382813,0,39.11350631713867,17179869184,4294967296,11746631680,3311140864
200,1729179585786,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,74,76,72,88,35,35,80,0,42.105262756347656,9.523809432983398,65,5.263157844543457,57.894737243652344,5.263157844543457,50,9.523809432983398,42.85714340209961,10,39.11350631713867,17179869184,4294967296,11694063616,3311140864
199,1729179585987,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,74,76,72,88,35,35,71.42857360839844,9.523809432983398,80.95238494873047,0,60.000003814697266,5,50,5,50,5.263157844543457,45,0,39.11350631713867,17179869184,4294967296,11684691968,3311140864
203,1729179586187,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,74,76,72,88,35,35,73.68421173095703,0,60.000003814697266,5,65,9.523809432983398,65,5,57.894737243652344,9.523809432983398,68.42105102539063,10,39.11350631713867,17179869184,4294967296,11709071360,3311140864
203,1729179586391,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,80,73,81,72,74,35,35,75,9.523809432983398,80,10,65,10,76.19047546386719,9.523809432983398,66.66667175292969,10,71.42857360839844,10,39.11350631713867,17179869184,4294967296,11720318976,3311140864
200,1729179586595,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,80,73,81,72,74,35,35,42.85714340209961,5,30.000001907348633,0,55,0,55,5,47.36842346191406,0,30.000001907348633,5,37.50541687011719,17179869184,4294967296,11715588096,3311140864
200,1729179586795,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,80,73,81,72,74,35,35,63.15789031982422,5,50,9.523809432983398,50,10,42.105262756347656,5,42.85714340209961,9.523809432983398,42.105262756347656,9.523809432983398,37.50541687011719,17179869184,4294967296,11731169280,3311140864
199,1729179586996,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,80,73,81,72,74,35,35,47.36842346191406,0,15.000000953674316,0,50,0,25,0,20,0,19.047618865966797,0,37.50541687011719,17179869184,4294967296,11708813312,3311140864
204,1729179587196,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,80,73,81,72,74,35,35,19.047618865966797,0,35,0,10,5,28.571430206298828,0,30.000001907348633,0,20,0,37.50541687011719,17179869184,4294967296,11708825600,3311140864
199,1729179587400,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,80,80,77,77,73,74,35,35,20,0,14.285715103149414,0,33.333335876464844,0,20,0,0,0,36.842105865478516,0,37.50541687011719,17179869184,4294967296,11709095936,3311140864
200,1729179587601,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,80,80,77,77,73,74,35,35,38.095237731933594,5,42.105262756347656,0,25,0,38.095237731933594,0,26.3157901763916,0,25,0,54.54633331298828,17179869184,4294967296,11709009920,3311140864
204,1729179587802,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,80,80,77,77,73,74,35,35,40,0,25,0,35,0,36.842105865478516,0,38.095237731933594,0,38.095237731933594,0,54.54633331298828,17179869184,4294967296,11697770496,3311140864
204,1729179588007,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,80,80,77,77,73,74,35,35,30.000001907348633,0,28.571430206298828,4.761904716491699,25,0,28.571430206298828,0,25,0,42.85714340209961,0,54.54633331298828,17179869184,4294967296,11697770496,3311140864
202,1729179588212,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,80,80,77,77,73,74,35,35,45,0,23.809524536132813,0,25,0,23.809524536132813,0,20,0,50,0,54.54633331298828,17179869184,4294967296,11697770496,3311140864
204,1729179588415,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,75,74,76,93,73,35,35,14.285715103149414,0,20,0,15.000000953674316,4.761904716491699,5.263157844543457,4.761904716491699,23.809524536132813,4.761904716491699,55,4.761904716491699,54.54633331298828,17179869184,4294967296,11699081216,3311140864
201,1729179588619,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,75,74,76,93,73,35,35,28.571430206298828,0,20,0,28.571430206298828,0,10,0,30.000001907348633,0,25,0,42.65982437133789,17179869184,4294967296,11699376128,3311140864
204,1729179588821,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,75,74,76,93,73,35,35,36.842105865478516,0,30.000001907348633,0,40,0,42.85714340209961,4.761904716491699,33.333335876464844,0,19.047618865966797,0,42.65982437133789,17179869184,4294967296,11699376128,3311140864
202,1729179589026,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,75,74,76,93,73,35,35,42.85714340209961,0,38.095237731933594,0,40,0,25,0,21.052631378173828,0,55,0,42.65982437133789,17179869184,4294967296,11699376128,3311140864
200,1729179589228,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,75,74,76,93,73,35,35,36.842105865478516,0,20,4.761904716491699,30.000001907348633,0,35,0,28.571430206298828,0,15.000000953674316,4.761904716491699,42.65982437133789,17179869184,4294967296,11699376128,3311140864
204,1729179589429,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,78,72,77,79,73,35,35,25,0,10,0,35,0,45,0,15.789472579956055,4.761904716491699,20,0,42.65982437133789,17179869184,4294967296,11689250816,3311140864
203,1729179589635,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,78,72,77,79,73,35,35,31.81818199157715,4.761904716491699,15.000000953674316,4.761904716491699,33.333335876464844,0,23.809524536132813,0,23.809524536132813,0,28.571430206298828,0,39.63780212402344,17179869184,4294967296,11689308160,3311140864
204,1729179589838,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,78,72,77,79,73,35,35,21.052631378173828,0,23.809524536132813,0,23.809524536132813,0,15.000000953674316,0,45,0,14.285715103149414,0,39.63780212402344,17179869184,4294967296,11689656320,3311140864
203,1729179590043,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,78,72,77,79,73,35,35,40.90909194946289,0,15.000000953674316,0,25,0,23.809524536132813,0,28.571430206298828,0,15.789472579956055,0,39.63780212402344,17179869184,4294967296,11687272448,3311140864
203,1729179590246,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,78,72,77,79,73,35,35,35,0,42.85714340209961,0,35,4.761904716491699,52.38095474243164,0,38.095237731933594,5,38.095237731933594,4.761904716491699,39.63780212402344,17179869184,4294967296,11687735296,3311140864
199,1729179590450,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,77,76,80,76,73,35,35,36.842105865478516,0,35,0,42.85714340209961,0,42.105262756347656,0,26.3157901763916,0,33.333335876464844,0,39.63780212402344,17179869184,4294967296,11687841792,3311140864
